pais;scarlett id;tipo de documento;estado de validaciones;proveedor;proveedor id;fecha de recepción;asignación de sap sku;estado integración de SAP;estado de conciliacion;estado de las solicitudes;orden de compra;fecha de emision;Número de envío;estado de envío;Vertical o vendor;Monto;Estado Integración SAP final;Estado en Jira
Chile;05921005090330000014409;Factura;Sin errores;SOLUTIONS 2 GO CHILE LLC, AGENCIA EN CHILE;9500032167;29-02-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000042439;28-02-2024;23746060;Cerrado;550063615;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07751726140330000001299;Factura;Sin errores;Comercializadora Multiwireless Spa;9600028647;28-02-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000040680;27-02-2024;23580715;Cerrado;550063615;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;09694269000330000025140;Factura;Sin errores;GRETA CHILE SpA;9500049794;26-02-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000041031;06-02-2024;22867580;Cerrado con cambios;550072427;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;09694269000330000025139;Factura;Sin errores;GRETA CHILE SpA;9500049794;26-02-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000040944;06-02-2024;22867669;Cerrado con cambios;550072427;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;09383000030330004459742;Factura;Con alertas;COMPANIAS CIC S A;9500087908;23-02-2024;Incompleta;Por procesar;Por procesar; ;4000041040;23-02-2024;23501510;Cerrado con cambios;550063615;;Por procesar;En curso FinOps - Asignar SAP SKU
Chile;05921005090330000014357;Factura;Sin errores;SOLUTIONS 2 GO CHILE LLC, AGENCIA EN CHILE;9500032167;22-02-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000041748;21-02-2024;23459040;Cerrado;550063615;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07754235600330000000730;Factura;Con alertas;Diffupar Chile SPA;9500087850;21-02-2024;Incompleta;Por procesar;Por procesar; ;4000041579;21-02-2024;23209213;Cerrado con cambios;550072427;;Por procesar;En curso FinOps - Asignar SAP SKU
Chile;07643229830330000004912;Factura;Sin errores;JUEGOS DE VIDEO DE CHILE S.p. A.;9500000380;21-02-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000041584;12-02-2024;23207437;Cerrado;550063615;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07969393030330002637407;Factura;Sin errores;L OREAL CHILE S A;9500000113;21-02-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000040565;02-02-2024;22797788;Cerrado;550063615;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07969393030330002637411;Factura;Sin errores;L OREAL CHILE S A;9500000113;21-02-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000040568;02-02-2024;22797556;Cerrado con cambios;550072427;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07969393030330002637412;Factura;Con alertas;L OREAL CHILE S A;9500000113;21-02-2024;Incompleta;Por procesar;Por procesar; ;4000040517;02-02-2024;22797556;Cerrado con cambios;550072427;;Por procesar;En curso FinOps - Asignar SAP SKU
Chile;07969393030330002637409;Factura;Con alertas;L OREAL CHILE S A;9500000113;21-02-2024;Incompleta;Por procesar;Por procesar; ;4000040517;02-02-2024;22797556;Cerrado con cambios;550072427;;Por procesar;En curso FinOps - Asignar SAP SKU
Chile;07969393030330002637408;Factura;Sin errores;L OREAL CHILE S A;9500000113;21-02-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000040568;02-02-2024;22797556;Cerrado con cambios;550072427;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07969393030330002637415;Factura;Sin errores;L OREAL CHILE S A;9500000113;21-02-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000040566;02-02-2024;22797556;Cerrado con cambios;550072427;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07969393030330002637401;Factura;Con alertas;L OREAL CHILE S A;9500000113;21-02-2024;Incompleta;Por procesar;Por procesar; ;4000040567;02-02-2024;22797556;Cerrado con cambios;550072427;;Por procesar;En curso FinOps - Asignar SAP SKU
Chile;07969393030330002637405;Factura;Con alertas;L OREAL CHILE S A;9500000113;21-02-2024;Incompleta;Por procesar;Por procesar; ;4000040508;02-02-2024;22797556;Cerrado con cambios;550072427;;Por procesar;En curso FinOps - Asignar SAP SKU
Chile;07969393030330002637406;Factura;Con alertas;L OREAL CHILE S A;9500000113;21-02-2024;Incompleta;Por procesar;Por procesar; ;4000040508;02-02-2024;22797556;Cerrado con cambios;550072427;;Por procesar;En curso FinOps - Asignar SAP SKU
Chile;07969393030330002637410;Factura;Con alertas;L OREAL CHILE S A;9500000113;21-02-2024;Incompleta;Por procesar;Por procesar; ;4000040517;02-02-2024;22797556;Cerrado con cambios;550072427;;Por procesar;En curso FinOps - Asignar SAP SKU
Chile;07969393030330002637402;Factura;Con alertas;L OREAL CHILE S A;9500000113;21-02-2024;Incompleta;Por procesar;Por procesar; ;4000040508;02-02-2024;22797556;Cerrado con cambios;550072427;;Por procesar;En curso FinOps - Asignar SAP SKU
Chile;07969393030330002637414;Factura;Con alertas;L OREAL CHILE S A;9500000113;21-02-2024;Incompleta;Por procesar;Por procesar; ;4000040513;02-02-2024;22797556;Cerrado con cambios;550072427;;Por procesar;En curso FinOps - Asignar SAP SKU
Chile;07969393030330002637413;Factura;Con alertas;L OREAL CHILE S A;9500000113;21-02-2024;Incompleta;Por procesar;Por procesar; ;4000040513;02-02-2024;22797556;Cerrado con cambios;550072427;;Por procesar;En curso FinOps - Asignar SAP SKU
Chile;07969393030330002637404;Factura;Con alertas;L OREAL CHILE S A;9500000113;21-02-2024;Incompleta;Por procesar;Por procesar; ;4000040508;02-02-2024;22797556;Cerrado con cambios;550072427;;Por procesar;En curso FinOps - Asignar SAP SKU
Chile;07969393030330002637403;Factura;Con alertas;L OREAL CHILE S A;9500000113;21-02-2024;Incompleta;Por procesar;Por procesar; ;4000040508;02-02-2024;22797556;Cerrado con cambios;550072427;;Por procesar;En curso FinOps - Asignar SAP SKU
Chile;07643229830330000004820;Factura;Sin errores;JUEGOS DE VIDEO DE CHILE S.p. A.;9500000380;20-02-2024;Completa;Contabilizada automáticamente;Con diferencias; ;4000040020;25-01-2024;22541443;Cerrado con cambios;550063615;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07643229830330000004974;Factura;Sin errores;JUEGOS DE VIDEO DE CHILE S.p. A.;9500000380;20-02-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000041822;20-02-2024;23399087;Cerrado;550063615;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07643229830330000004911;Factura;Sin errores;JUEGOS DE VIDEO DE CHILE S.p. A.;9500000380;20-02-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000041584;12-02-2024;23207437;Cerrado;550063615;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;09383000030330004452544;Factura;Con alertas;COMPANIAS CIC S A;9500087908;16-02-2024;Incompleta;Por procesar;Por procesar; ;4000041040;16-02-2024;23159992;Cerrado con cambios;550063615;;Por procesar;En curso FinOps - Asignar SAP SKU
Chile;07787924000330001809044;Factura;Sin errores;Samsung Electronics Chile;9699193902;15-02-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000041151;05-02-2024;22954113;Cerrado;550063615;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07751726140330000001283;Factura;Con alertas;Comercializadora Multiwireless Spa;9600028647;14-02-2024;Incompleta;Por procesar;Por procesar; ;4000038846;14-02-2024;23166542;Cerrado;550063615;;Por procesar;En curso FinOps - Asignar SAP SKU
Chile;05921005090330000014303;Factura;Sin errores;SOLUTIONS 2 GO CHILE LLC, AGENCIA EN CHILE;9500032167;13-02-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000041486;13-02-2024;23216296;Cerrado;550063615;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07751726140330000001197;Factura;Sin errores;Comercializadora Multiwireless Spa;9600028647;13-02-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000035967;12-12-2023;20772176;Cerrado;550063615;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07643229830330000004903;Factura;Sin errores;JUEGOS DE VIDEO DE CHILE S.p. A.;9500000380;09-02-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000040950;09-02-2024;23155212;Cerrado;550063615;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07643229830330000004905;Factura;Sin errores;JUEGOS DE VIDEO DE CHILE S.p. A.;9500000380;09-02-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000041413;09-02-2024;23156074;Cerrado;550063615;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;09685339080330000554840;Factura;Sin errores;Robert Bosch S. A.;9500000182;09-02-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000040572;29-01-2024;22781265;Cerrado;550070308;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07787924000330001802901;Factura;Sin errores;Samsung Electronics Chile;9699193902;07-02-2024;Completa;Contabilizada automáticamente;Con diferencias; ;4000039304;15-01-2024;22203315;Cerrado con cambios;550063615;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07787924000330001802902;Factura;Sin errores;Samsung Electronics Chile;9699193902;07-02-2024;Completa;Contabilizada automáticamente;Con diferencias; ;4000039595;15-01-2024;22203315;Cerrado con cambios;550063615;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07787924000330001802904;Factura;Con alertas;Samsung Electronics Chile;9699193902;07-02-2024;Incompleta;Por procesar;Por procesar; ;4000039680;15-01-2024;22203315;Cerrado con cambios;550063615;;Por procesar;En curso FinOps - Asignar SAP SKU
Chile;07787924000330001806072;Factura;Sin errores;Samsung Electronics Chile;9699193902;05-02-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000040029;24-01-2024;22599027;Cerrado;550063615;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07787924000330001807868;Factura;Sin errores;Samsung Electronics Chile;9699193902;05-02-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000040654;30-01-2024;22798056;Cerrado;550063615;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07787924000330001807867;Factura;Sin errores;Samsung Electronics Chile;9699193902;05-02-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000040653;30-01-2024;22798056;Cerrado;550063615;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07787924000330001807866;Factura;Sin errores;Samsung Electronics Chile;9699193902;05-02-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000040516;30-01-2024;22797142;Cerrado;550063615;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07787924000330001807580;Factura;Sin errores;Samsung Electronics Chile;9699193902;02-02-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000040518;30-01-2024;22761601;Cerrado con cambios;550063615;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07787924000330001807579;Factura;Sin errores;Samsung Electronics Chile;9699193902;02-02-2024;Completa;Contabilizada automáticamente;Con diferencias; ;4000040515;30-01-2024;22761601;Cerrado con cambios;550063615;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07787924000330001807578;Factura;Sin errores;Samsung Electronics Chile;9699193902;02-02-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000040512;30-01-2024;22761601;Cerrado con cambios;550063615;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07813700020330002394990;Factura;Con alertas;INGRAM MICRO CHILE S.A.;9500000412;01-02-2024;Incompleta;Por procesar;Por procesar; ;4000040276;31-01-2024;22838570;Cerrado;550063615;;Por procesar;En curso FinOps - Asignar SAP SKU
Chile;07969393030330002633893;Factura;Sin errores;L OREAL CHILE S A;9500000113;31-01-2024;Completa;Contabilizada automáticamente;Por procesar; ;4000035872;18-01-2024;20222455;Cerrado con cambios;550072427;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07751726140330000001264;Factura;Sin errores;Comercializadora Multiwireless Spa;9600028647;30-01-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000039137;30-01-2024;22722682;Cerrado;550063615;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07787924000330001805663;Factura;Sin errores;Samsung Electronics Chile;9699193902;28-01-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000040022;24-01-2024;22477605;Cerrado con cambios;550063615;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07787924000330001805664;Factura;Sin errores;Samsung Electronics Chile;9699193902;28-01-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000040023;23-01-2024;22477605;Cerrado con cambios;550063615;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07787924000330001805665;Factura;Sin errores;Samsung Electronics Chile;9699193902;28-01-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000040032;23-01-2024;22477605;Cerrado con cambios;550063615;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07643229830330000004731;Factura;Sin errores;JUEGOS DE VIDEO DE CHILE S.p. A.;9500000380;25-01-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000038435;26-12-2023;21547513;Cerrado;550063615;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07754235600330000000669;Factura;Con alertas;Diffupar Chile SPA;9500087850;25-01-2024;Incompleta;Por procesar;Por procesar; ;4000037110;24-01-2024;22340370;Cerrado;550070308;;Por procesar;En curso FinOps - Asignar SAP SKU
Chile;07787924000330001805197;Factura;Sin errores;Samsung Electronics Chile;9699193902;24-01-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000039598;22-01-2024;22475858;Cerrado;550063615;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07787924000330001805198;Factura;Sin errores;Samsung Electronics Chile;9699193902;24-01-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000039599;22-01-2024;22475858;Cerrado;550063615;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07787924000330001805199;Factura;Sin errores;Samsung Electronics Chile;9699193902;24-01-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000039775;22-01-2024;22475858;Cerrado;550063615;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07787924000330001804417;Factura;Sin errores;Samsung Electronics Chile;9699193902;24-01-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000039596;18-01-2024;22357009;Cerrado;550063615;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07787924000330001804409;Factura;Sin errores;Samsung Electronics Chile;9699193902;24-01-2024;Completa;Contabilizada automáticamente;Con diferencias; ;4000039591;18-01-2024;22357009;Cerrado;550063615;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07787924000330001804422;Factura;Sin errores;Samsung Electronics Chile;9699193902;24-01-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000039655;18-01-2024;22357009;Cerrado;550063615;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07787924000330001804425;Factura;Sin errores;Samsung Electronics Chile;9699193902;24-01-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000039655;18-01-2024;22357009;Cerrado;550063615;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07787924000330001804411;Factura;Sin errores;Samsung Electronics Chile;9699193902;24-01-2024;Completa;Contabilizada automáticamente;Con diferencias; ;4000039135;18-01-2024;22357009;Cerrado;550063615;;Contabilizada automáticamente;Done - Contabilizada automáticamente
